date,declination,declination_sv,declination_uncertainty,elevation,horintensity,horintensity_sv,horintensity_uncertainty,inclination,inclination_sv,inclination_uncertainty,latitude,longitude,totalintensity,totalintensity_sv,totalintensity_uncertainty,xcomponent,xcomponent_sv,xcomponent_uncertainty,ycomponent,ycomponent_sv,ycomponent_uncertainty,zcomponent,zcomponent_sv,zcomponent_uncertainty
2020.27322,-15.63289,0.14092,0.35,400,23545.3,-11.7,128,-3.46228,-0.34696,0.21,5.43763,-33.49047,23588.4,-3,145,22674.4,4.4,131,-6344.8,58.9,94,-1424.5,-142.4,157
2020.27322,-15.64522,0.14133,0.35,400,23506,-12.2,128,-3.86874,-0.34683,0.21,5.28609,-33.38179,23559.7,-2.6,145,22635.1,3.9,131,-6339.1,59.1,94,-1589.6,-142.1,157
2020.27322,-15.65766,0.14174,0.35,400,23466,-12.8,128,-4.27501,-0.34668,0.21,5.13453,-33.27316,23531.4,-2.2,145,22595.2,3.4,131,-6333.2,59.3,94,-1754.1,-141.8,157
2020.27322,-15.67022,0.14215,0.35,400,23425.3,-13.3,128,-4.68104,-0.34651,0.21,4.98295,-33.1646,23503.7,-1.7,145,22554.6,2.9,131,-6327.2,59.6,94,-1918.1,-141.5,157
2020.27322,-15.68289,0.14256,0.35,400,23384,-13.9,128,-5.08682,-0.34631,0.21,4.83134,-33.05609,23476.5,-1.3,145,22513.5,2.4,131,-6321,59.8,94,-2081.5,-141.2,157
2020.27322,-15.69568,0.14297,0.35,400,23342.1,-14.4,128,-5.4923,-0.34609,0.21,4.67972,-32.94764,23449.7,-0.9,145,22471.7,1.9,131,-6314.7,60,94,-2244.4,-140.9,157
2020.27322,-15.7086,0.14337,0.35,400,23299.5,-15,128,-5.89746,-0.34584,0.21,4.52807,-32.83924,23423.5,-0.5,145,22429.3,1.4,131,-6308.2,60.2,94,-2406.7,-140.6,157
2020.27322,-15.72163,0.14377,0.36,400,23256.3,-15.5,128,-6.30227,-0.34557,0.21,4.37641,-32.73089,23397.7,-0.1,145,22386.3,0.8,131,-6301.6,60.4,94,-2568.5,-140.3,157
2020.27322,-15.73921,0.1443,0.36,400,23197.8,-16.3,128,-6.84141,-0.34517,0.21,4.17416,-32.5865,23364.2,0.5,145,22328,0.2,131,-6292.6,60.6,94,-2783.2,-139.8,157
2020.27322,-15.75253,0.14469,0.36,400,23153.2,-16.8,128,-7.24526,-0.34485,0.21,4.02246,-32.47827,23339.5,0.9,145,22283.6,-0.3,131,-6285.7,60.8,94,-2943.5,-139.5,157
2020.27322,-15.76599,0.14508,0.36,400,23107.9,-17.4,128,-7.64866,-0.3445,0.21,3.87073,-32.37008,23315.4,1.3,145,22238.6,-0.8,131,-6278.6,61,94,-3103.2,-139.1,157
2020.27322,-15.77958,0.14547,0.36,400,23062.1,-17.9,128,-8.05158,-0.34413,0.21,3.719,-32.26194,23291.7,1.7,145,22193,-1.3,131,-6271.4,61.2,94,-3262.3,-138.8,157
2020.27322,-15.7933,0.14586,0.36,400,23015.7,-18.5,128,-8.45397,-0.34374,0.21,3.56724,-32.15384,23268.5,2.1,145,22146.8,-1.8,131,-6264.1,61.4,94,-3420.8,-138.4,157
2020.27322,-15.80716,0.14624,0.36,400,22968.6,-19,128,-8.85582,-0.34332,0.21,3.41548,-32.04578,23245.8,2.5,145,22100.1,-2.3,131,-6256.7,61.6,94,-3578.6,-138,157
2020.27322,-15.82116,0.14662,0.36,400,22921,-19.5,128,-9.25708,-0.34288,0.21,3.26369,-31.93776,23223.5,2.9,145,22052.7,-2.8,131,-6249.1,61.8,94,-3735.8,-137.6,157
2020.27322,-15.8353,0.14699,0.36,400,22872.8,-20.1,128,-9.65774,-0.34242,0.21,3.1119,-31.82977,23201.7,3.2,145,22004.8,-3.3,131,-6241.4,61.9,94,-3892.4,-137.2,157
2020.27322,-15.85437,0.14749,0.36,400,22807.7,-20.8,128,-10.19096,-0.34178,0.21,2.90949,-31.68585,23173.3,3.7,145,21940.1,-3.9,131,-6230.9,62.2,94,-4100,-136.7,157
2020.27322,-15.86885,0.14786,0.36,400,22758.2,-21.3,128,-10.59009,-0.34127,0.21,2.75767,-31.57795,23152.5,4.1,145,21890.8,-4.4,131,-6222.9,62.3,94,-4255,-136.3,157
2020.27322,-15.88347,0.14823,0.36,400,22708.1,-21.8,128,-10.98851,-0.34074,0.21,2.60583,-31.47008,23132.2,4.5,145,21841.1,-4.9,131,-6214.8,62.5,94,-4409.3,-135.9,157
2020.27322,-15.89824,0.14859,0.36,400,22657.4,-22.4,128,-11.3862,-0.34019,0.21,2.45399,-31.36224,23112.3,4.8,145,21790.8,-5.4,131,-6206.5,62.6,94,-4562.9,-135.5,157
2020.27322,-15.91316,0.14895,0.36,400,22606.2,-22.9,128,-11.78314,-0.33962,0.21,2.30213,-31.25442,23092.8,5.2,145,21739.9,-5.9,131,-6198.2,62.8,94,-4715.7,-135.1,157
2020.27322,-15.92824,0.14931,0.36,400,22554.5,-23.4,128,-12.17928,-0.33902,0.21,2.15027,-31.14664,23073.8,5.5,145,21688.5,-6.4,131,-6189.7,62.9,94,-4867.9,-134.6,157
2020.27322,-15.94347,0.14966,0.36,400,22502.2,-23.9,128,-12.5746,-0.33841,0.21,1.9984,-31.03888,23055.2,5.9,145,21636.6,-6.9,131,-6181.1,63.1,94,-5019.4,-134.2,157
2020.27322,-15.96403,0.15013,0.36,400,22431.7,-24.6,128,-13.10039,-0.33757,0.21,1.79589,-30.89523,23031.1,6.3,145,21566.6,-7.5,131,-6169.5,63.3,94,-5220.2,-133.6,157
2020.27322,-15.97964,0.15047,0.36,400,22378.2,-25.1,128,-13.4937,-0.33692,0.21,1.64401,-30.78753,23013.5,6.6,145,21513.5,-8,131,-6160.6,63.4,94,-5369.9,-133.1,157
2020.27322,-15.99541,0.15081,0.36,400,22324.2,-25.6,128,-13.88612,-0.33625,0.21,1.49211,-30.67983,22996.3,7,145,21459.9,-8.4,131,-6151.7,63.5,94,-5518.9,-132.7,157
2020.27322,-16.01135,0.15115,0.36,400,22269.7,-26.1,128,-14.2776,-0.33556,0.21,1.34022,-30.57216,22979.5,7.3,145,21405.8,-8.9,131,-6142.6,63.7,94,-5667.2,-132.2,157
2020.27322,-16.02746,0.15149,0.36,400,22214.7,-26.6,128,-14.66812,-0.33485,0.21,1.18831,-30.46451,22963.1,7.6,145,21351.2,-9.4,131,-6133.4,63.8,94,-5814.7,-131.7,157
2020.27322,-16.04373,0.15182,0.36,400,22159.2,-27.1,128,-15.05766,-0.33412,0.21,1.0364,-30.35686,22947.1,7.9,145,21296.1,-9.9,131,-6124.2,63.9,94,-5961.4,-131.3,157
2020.27322,-16.06018,0.15215,0.36,400,22103.2,-27.6,128,-15.4462,-0.33338,0.21,0.88449,-30.24923,22931.5,8.2,145,21240.6,-10.3,131,-6114.8,64,94,-6107.4,-130.8,157
2020.27322,-16.0768,0.15247,0.36,400,22046.8,-28.1,128,-15.8337,-0.33262,0.21,0.73258,-30.14162,22916.2,8.5,145,21184.5,-10.8,131,-6105.3,64.2,94,-6252.6,-130.3,157
2020.27322,-16.09924,0.1529,0.36,400,21970.7,-28.8,128,-16.34873,-0.33159,0.21,0.53003,-29.99814,22896.5,8.9,145,21109.1,-11.4,131,-6092.5,64.3,94,-6445,-129.6,157
2020.27322,-16.11628,0.15322,0.37,400,21913.2,-29.3,128,-16.73374,-0.33079,0.21,0.37811,-29.89054,22882.2,9.2,145,21052,-11.9,131,-6082.8,64.4,94,-6588.3,-129.2,157
2020.27322,-16.1335,0.15353,0.37,400,21855.2,-29.8,128,-17.11764,-0.32998,0.21,0.22619,-29.78294,22868.2,9.4,145,20994.5,-12.3,131,-6073,64.5,94,-6730.9,-128.6,157
2020.27322,-16.1509,0.15384,0.37,400,21796.8,-30.2,128,-17.5004,-0.32916,0.21,0.07428,-29.67536,22854.6,9.7,145,20936.5,-12.8,131,-6063.2,64.6,94,-6872.7,-128.1,157
2020.27322,-16.16849,0.15415,0.37,400,21737.9,-30.7,128,-17.88202,-0.32832,0.21,-0.07764,-29.56777,22841.4,10,145,20878.1,-13.2,131,-6053.2,64.7,94,-7013.6,-127.6,157
2020.27322,-16.18626,0.15445,0.37,400,21678.6,-31.2,128,-18.26245,-0.32746,0.21,-0.22955,-29.46018,22828.5,10.2,145,20819.3,-13.7,131,-6043.1,64.8,94,-7153.8,-127.1,157
2020.27322,-16.20423,0.15475,0.37,400,21618.9,-31.7,128,-18.64169,-0.3266,0.21,-0.38147,-29.35259,22815.9,10.5,145,20760,-14.1,131,-6033,64.9,94,-7293.1,-126.6,157
2020.27322,-16.22848,0.15514,0.37,400,21538.6,-32.3,128,-19.14545,-0.32542,0.21,-0.58401,-29.20913,22799.7,10.8,145,20680.4,-14.7,131,-6019.4,65,94,-7477.6,-125.9,157
2020.27322,-16.24689,0.15543,0.37,400,21478,-32.7,128,-19.52181,-0.32452,0.21,-0.73591,-29.10153,22787.9,11,145,20620.2,-15.1,131,-6009,65.1,94,-7614.9,-125.3,157
2020.27322,-16.2655,0.15572,0.37,400,21416.9,-33.2,128,-19.89692,-0.32362,0.21,-0.88781,-28.99392,22776.5,11.3,145,20559.7,-15.6,131,-5998.6,65.2,94,-7751.5,-124.8,157
2020.27322,-16.2843,0.156,0.37,400,21355.4,-33.7,128,-20.27073,-0.32269,0.21,-1.03971,-28.8863,22765.4,11.5,145,20498.7,-16,131,-5988.1,65.2,94,-7887.2,-124.3,157
2020.27322,-16.30331,0.15628,0.37,400,21293.6,-34.1,128,-20.64324,-0.32176,0.21,-1.1916,-28.77867,22754.6,11.7,145,20437.4,-16.4,131,-5977.6,65.3,94,-8022.1,-123.7,157
2020.27322,-16.32251,0.15655,0.37,400,21231.4,-34.6,128,-21.01443,-0.32082,0.21,-1.34348,-28.67104,22744.1,11.9,145,20375.7,-16.9,131,-5967,65.4,94,-8156.1,-123.1,157
2020.27322,-16.34192,0.15683,0.37,400,21168.9,-35,128,-21.38429,-0.31986,0.21,-1.49535,-28.56338,22734,12.1,145,20313.6,-17.3,131,-5956.3,65.5,94,-8289.3,-122.6,157
2020.27322,-16.36153,0.15709,0.37,400,21106,-35.5,128,-21.75278,-0.3189,0.21,-1.64722,-28.45571,22724.1,12.3,145,20251.2,-17.7,131,-5945.5,65.5,94,-8421.6,-122,157
2020.27322,-16.38799,0.15745,0.37,400,21021.6,-36,128,-22.24196,-0.3176,0.21,-1.84969,-28.31213,22711.4,12.6,145,20167.5,-18.3,131,-5931,65.6,94,-8596.7,-121.3,157
2020.27322,-16.40809,0.15771,0.37,400,20957.9,-36.5,128,-22.60722,-0.31661,0.21,-2.00154,-28.20442,22702.3,12.7,145,20104.3,-18.7,131,-5920.1,65.6,94,-8727,-120.7,157
2020.27322,-16.42838,0.15796,0.37,400,20893.8,-36.9,128,-22.97107,-0.31562,0.21,-2.15338,-28.09668,22693.4,12.9,145,20040.8,-19.1,131,-5909.1,65.7,94,-8856.5,-120.1,157
2020.27322,-16.44889,0.15821,0.37,400,20829.5,-37.3,128,-23.33348,-0.31461,0.21,-2.3052,-27.98893,22684.8,13.1,145,19977,-19.5,131,-5898.1,65.7,94,-8985,-119.6,157
2020.27322,-16.46961,0.15846,0.38,400,20764.8,-37.8,128,-23.69446,-0.3136,0.21,-2.45701,-27.88114,22676.4,13.2,145,19912.9,-19.9,131,-5887,65.8,94,-9112.7,-119,157
2020.27322,-16.49054,0.15871,0.38,400,20699.9,-38.2,128,-24.05397,-0.31258,0.21,-2.60882,-27.77334,22668.4,13.4,145,19848.4,-20.3,131,-5875.8,65.8,94,-9239.6,-118.4,157
2020.27322,-16.51169,0.15895,0.38,400,20634.7,-38.6,128,-24.41201,-0.31155,0.21,-2.7606,-27.6655,22660.6,13.5,145,19783.7,-20.7,131,-5864.6,65.9,94,-9365.5,-117.8,157
2020.27322,-16.53305,0.15919,0.38,400,20569.1,-39,128,-24.76857,-0.31052,0.21,-2.91238,-27.55764,22653,13.7,145,19718.7,-21.1,131,-5853.3,65.9,94,-9490.6,-117.2,157
2020.27322,-16.56186,0.1595,0.38,400,20481.3,-39.6,128,-25.24164,-0.30913,0.21,-3.11472,-27.41377,22643.4,13.9,145,19631.6,-21.7,131,-5838.2,65.9,94,-9656,-116.4,157
2020.27322,-16.58372,0.15973,0.38,400,20415.2,-40,128,-25.59467,-0.30808,0.21,-3.26646,-27.30583,22636.4,14,145,19566,-22.1,131,-5826.8,66,94,-9779,-115.8,157
2020.27322,-16.6058,0.15996,0.38,400,20348.8,-40.4,128,-25.94618,-0.30702,0.21,-3.41819,-27.19785,22629.7,14.1,145,19500.1,-22.5,131,-5815.4,66,94,-9901.1,-115.2,157
2020.27322,-16.6281,0.16018,0.38,400,20282.1,-40.8,128,-26.29614,-0.30596,0.21,-3.5699,-27.08983,22623.2,14.2,145,19434,-22.8,131,-5803.9,66,94,-10022.3,-114.6,157
2020.27322,-16.65061,0.16041,0.38,400,20215.2,-41.2,128,-26.64455,-0.30489,0.21,-3.72159,-26.98178,22617,14.3,145,19367.6,-23.2,131,-5792.4,66,94,-10142.7,-114,157
2020.27322,-16.67335,0.16062,0.38,400,20148.1,-41.6,128,-26.9914,-0.30382,0.21,-3.87326,-26.87369,22611,14.4,145,19301,-23.6,131,-5780.8,66,94,-10262.1,-113.4,157
2020.27322,-16.704,0.16091,0.38,400,20058.2,-42.1,128,-27.4514,-0.30238,0.21,-4.07546,-26.7295,22603.3,14.6,145,19211.8,-24.1,131,-5765.3,66,94,-10420,-112.6,157
2020.27322,-16.72724,0.16112,0.38,400,19990.6,-42.5,128,-27.79456,-0.3013,0.21,-4.22709,-26.6213,22597.8,14.6,145,19144.7,-24.5,131,-5753.6,66.1,94,-10537.4,-111.9,157
2020.27322,-16.75071,0.16133,0.38,400,19922.7,-42.8,128,-28.13612,-0.30022,0.21,-4.3787,-26.51306,22592.5,14.7,145,19077.4,-24.9,131,-5741.9,66.1,94,-10653.9,-111.3,157
2020.27322,-16.7744,0.16153,0.38,400,19854.7,-43.2,128,-28.47607,-0.29913,0.21,-4.53029,-26.40477,22587.4,14.8,145,19009.8,-25.2,131,-5730.1,66.1,94,-10769.5,-110.7,157
2020.27322,-16.7983,0.16173,0.39,400,19786.4,-43.6,128,-28.81441,-0.29803,0.21,-4.68186,-26.29643,22582.5,14.9,145,18942.1,-25.6,131,-5718.4,66.1,94,-10884.2,-110.1,157
2020.27322,-16.82243,0.16193,0.39,400,19718,-44,128,-29.15112,-0.29694,0.21,-4.8334,-26.18804,22577.8,14.9,145,18874.2,-26,131,-5706.5,66.1,94,-10998,-109.5,157
2020.27322,-16.84677,0.16213,0.39,400,19649.5,-44.3,128,-29.4862,-0.29584,0.21,-4.98493,-26.0796,22573.3,15,145,18806.2,-26.3,131,-5694.7,66.1,94,-11110.9,-108.8,157
2020.27322,-16.87134,0.16232,0.39,400,19580.7,-44.7,128,-29.81964,-0.29474,0.21,-5.13642,-25.9711,22568.9,15,145,18737.9,-26.7,131,-5682.8,66.1,94,-11222.9,-108.2,157
2020.27322,-16.90443,0.16257,0.39,400,19488.8,-45.2,128,-30.26166,-0.29327,0.21,-5.33838,-25.82635,22563.4,15.1,145,18646.7,-27.2,131,-5666.9,66.1,94,-11370.8,-107.3,157
2020.27322,-16.9295,0.16276,0.39,400,19419.7,-45.6,128,-30.59125,-0.29217,0.21,-5.48983,-25.71772,22559.5,15.1,145,18578.1,-27.5,131,-5654.9,66,94,-11480.8,-106.7,157
2020.27322,-16.9548,0.16295,0.39,400,19350.4,-45.9,128,-30.91918,-0.29106,0.21,-5.64124,-25.60903,22555.8,15.1,145,18509.4,-27.9,131,-5642.9,66,94,-11589.8,-106.1,157
2020.27322,-16.98031,0.16313,0.39,400,19281.1,-46.3,128,-31.24544,-0.28995,0.21,-5.79263,-25.50027,22552.2,15.1,145,18440.5,-28.2,131,-5630.9,66,94,-11697.9,-105.4,157
2020.27322,-17.00603,0.16331,0.39,400,19211.6,-46.6,128,-31.57002,-0.28884,0.21,-5.94399,-25.39145,22548.8,15.1,145,18371.5,-28.6,131,-5618.9,66,94,-11805.2,-104.8,157
2020.27322,-17.03197,0.16349,0.39,400,19142,-47,128,-31.89293,-0.28773,0.21,-6.09533,-25.28257,22545.5,15.1,145,18302.4,-28.9,131,-5606.8,66,94,-11911.5,-104.1,157
2020.27322,-17.05813,0.16366,0.39,400,19072.2,-47.3,128,-32.21415,-0.28662,0.21,-6.24663,-25.17361,22542.4,15.1,145,18233.2,-29.2,131,-5594.7,66,94,-12017,-103.5,157
2020.27322,-17.08449,0.16384,0.39,400,19002.4,-47.6,128,-32.53369,-0.28552,0.21,-6.39791,-25.06459,22539.4,15.1,145,18163.9,-29.6,131,-5582.6,65.9,94,-12121.6,-102.8,157
2020.27322,-17.11998,0.16406,0.4,400,18909.2,-48.1,128,-32.95711,-0.28404,0.21,-6.59956,-24.91912,22535.7,15.1,145,18071.3,-30,131,-5566.4,65.9,94,-12259.6,-102,157
2020.27322,-17.14684,0.16423,0.4,400,18839.1,-48.4,128,-33.2727,-0.28293,0.21,-6.75077,-24.80993,22533,15.1,145,18001.8,-30.4,131,-5554.2,65.9,94,-12362.2,-101.3,157
2020.27322,-17.1739,0.1644,0.4,400,18769,-48.8,128,-33.58658,-0.28182,0.21,-6.90194,-24.70066,22530.5,15.1,145,17932.2,-30.7,131,-5542,65.9,94,-12463.8,-100.6,157
2020.27322,-17.20118,0.16457,0.4,400,18698.9,-49.1,128,-33.89877,-0.28071,0.21,-7.05308,-24.59132,22528.1,15,145,17862.5,-31,131,-5529.8,65.8,94,-12564.5,-100,157
2020.27322,-17.22865,0.16473,0.4,400,18628.6,-49.4,128,-34.20925,-0.2796,0.21,-7.20419,-24.4819,22525.8,15,145,17792.8,-31.3,131,-5517.5,65.8,94,-12664.4,-99.3,157
2020.27322,-17.25633,0.16489,0.4,400,18558.3,-49.7,128,-34.51802,-0.27849,0.21,-7.35526,-24.37239,22523.7,14.9,145,17723,-31.7,131,-5505.3,65.8,94,-12763.4,-98.7,157
2020.27322,-17.28421,0.16505,0.4,400,18488,-50.1,128,-34.82509,-0.27739,0.21,-7.5063,-24.26281,22521.6,14.9,145,17653.1,-32,131,-5493,65.7,94,-12861.5,-98,157
2020.27322,-17.32169,0.16527,0.4,400,18394.1,-50.5,128,-35.23184,-0.27592,0.21,-7.70764,-24.11657,22519.1,14.8,145,17559.9,-32.4,131,-5476.6,65.7,94,-12990.9,-97.1,157
2020.27322,-17.35003,0.16543,0.4,400,18323.7,-50.8,128,-35.53492,-0.27481,0.21,-7.85859,-24.00679,22517.3,14.7,145,17490,-32.7,131,-5464.3,65.6,94,-13087,-96.4,157
2020.27322,-17.37855,0.16558,0.4,400,18253.2,-51.1,128,-35.83627,-0.27371,0.21,-8.00951,-23.89692,22515.6,14.6,145,17420,-33,131,-5451.9,65.6,94,-13182.2,-95.8,157
2020.27322,-17.40727,0.16574,0.4,400,18182.8,-51.4,128,-36.13592,-0.27261,0.21,-8.16039,-23.78696,22514,14.6,145,17350,-33.3,131,-5439.6,65.6,94,-13276.6,-95.1,157
2020.27322,-17.43617,0.1659,0.41,400,18112.3,-51.7,128,-36.43385,-0.27152,0.21,-8.31124,-23.6769,22512.5,14.5,145,17280,-33.6,131,-5427.2,65.5,94,-13370,-94.4,157
2020.27322,-17.46526,0.16605,0.41,400,18041.8,-52,128,-36.73006,-0.27042,0.21,-8.46204,-23.56676,22511.1,14.4,145,17210,-33.9,131,-5414.8,65.5,94,-13462.7,-93.7,157
2020.27322,-17.49453,0.16621,0.41,400,17971.3,-52.3,128,-37.02456,-0.26933,0.21,-8.61281,-23.45652,22509.7,14.3,145,17140,-34.2,131,-5402.4,65.5,94,-13554.4,-93.1,157
2020.27322,-17.52397,0.16636,0.41,400,17900.8,-52.6,128,-37.31735,-0.26824,0.21,-8.76353,-23.34618,22508.5,14.2,145,17070,-34.5,131,-5390,65.4,94,-13645.3,-92.4,157
2020.27322,-17.5635,0.16657,0.41,400,17806.8,-53,128,-37.70507,-0.26679,0.21,-8.96444,-23.19891,22507,14,145,16976.7,-34.9,131,-5373.4,65.4,94,-13765.2,-91.5,157
2020.27322,-17.59334,0.16672,0.41,400,17736.4,-53.3,128,-37.99386,-0.2657,0.21,-9.11507,-23.08834,22505.9,13.9,145,16906.8,-35.2,131,-5361,65.3,94,-13854.1,-90.8,157
2020.27322,-17.62335,0.16687,0.41,400,17665.9,-53.6,128,-38.28094,-0.26462,0.21,-9.26565,-22.97767,22504.9,13.8,145,16836.8,-35.5,131,-5348.5,65.3,94,-13942.2,-90.1,157
2020.27322,-17.65352,0.16703,0.41,400,17595.5,-53.9,128,-38.56631,-0.26354,0.21,-9.41619,-22.86689,22503.9,13.6,145,16766.9,-35.8,131,-5336,65.2,94,-14029.4,-89.4,157
2020.27322,-17.68385,0.16718,0.41,400,17525.2,-54.2,128,-38.84998,-0.26246,0.21,-9.56669,-22.756,22503.1,13.5,145,16697.1,-36.1,131,-5323.5,65.2,94,-14115.8,-88.7,157
2020.27322,-17.71433,0.16734,0.41,400,17454.9,-54.4,128,-39.13193,-0.26139,0.21,-9.71714,-22.64501,22502.2,13.3,145,16627.2,-36.4,131,-5311,65.1,94,-14201.3,-88,157
2020.27322,-17.74496,0.16749,0.42,400,17384.6,-54.7,128,-39.41219,-0.26032,0.21,-9.86755,-22.53391,22501.5,13.2,145,16557.5,-36.6,131,-5298.5,65.1,94,-14286.1,-87.4,157
2020.27322,-17.77573,0.16765,0.42,400,17314.4,-55,128,-39.69074,-0.25925,0.21,-10.01791,-22.42269,22500.7,13,145,16487.8,-36.9,131,-5285.9,65,94,-14370,-86.7,157
2020.27322,-17.81698,0.16786,0.42,400,17220.9,-55.4,128,-40.0595,-0.25782,0.21,-10.21831,-22.27423,22499.9,12.8,145,16394.9,-37.3,131,-5269.2,65,94,-14480.5,-85.7,157
2020.27322,-17.84807,0.16801,0.42,400,17150.8,-55.6,128,-40.33409,-0.25676,0.21,-10.36856,-22.16274,22499.2,12.6,145,16325.4,-37.5,131,-5256.6,64.9,94,-14562.5,-85,157
2020.27322,-17.87929,0.16817,0.42,400,17080.8,-55.9,128,-40.60699,-0.2557,0.21,-10.51876,-22.05114,22498.7,12.4,145,16255.9,-37.8,131,-5244,64.9,94,-14643.6,-84.3,157
2020.27322,-17.91063,0.16833,0.42,400,17010.9,-56.2,128,-40.8782,-0.25464,0.21,-10.66891,-21.93942,22498.1,12.3,145,16186.5,-38.1,131,-5231.4,64.8,94,-14724,-83.6,157
2020.27322,-17.94209,0.16849,0.42,400,16941.1,-56.4,128,-41.14773,-0.25359,0.21,-10.81901,-21.82758,22497.6,12.1,145,16117.2,-38.3,131,-5218.8,64.8,94,-14803.5,-82.9,157
2020.27322,-17.97367,0.16865,0.42,400,16871.3,-56.7,128,-41.41556,-0.25254,0.21,-10.96906,-21.71561,22497.1,11.9,145,16048,-38.6,131,-5206.1,64.7,94,-14882.2,-82.2,157
2020.27322,-18.00535,0.16882,0.42,400,16801.7,-57,128,-41.68172,-0.25149,0.21,-11.11905,-21.60352,22496.7,11.7,145,15978.8,-38.9,131,-5193.5,64.7,94,-14960.1,-81.5,157
2020.27322,-18.03713,0.16898,0.42,400,16732.1,-57.2,128,-41.94621,-0.25044,0.21,-11.269,-21.4913,22496.3,11.5,145,15909.8,-39.1,131,-5180.8,64.6,94,-15037.2,-80.8,157
2020.27322,-18.07966,0.16921,0.43,400,16639.5,-57.5,128,-42.29625,-0.24905,0.21,-11.46884,-21.34147,22495.7,11.2,145,15818,-39.5,131,-5163.9,64.6,94,-15138.8,-79.8,157
2020.27322,-18.11166,0.16938,0.43,400,16570.2,-57.8,128,-42.55684,-0.24801,0.21,-11.61865,-21.22894,22495.3,10.9,145,15749.2,-39.7,131,-5151.2,64.5,94,-15214.1,-79.1,157
2020.27322,-18.14374,0.16955,0.43,400,16501,-58,128,-42.81576,-0.24698,0.21,-11.76842,-21.11629,22495,10.7,145,15680.6,-40,131,-5138.5,64.5,94,-15288.5,-78.4,157
2020.27322,-18.1759,0.16972,0.43,400,16431.9,-58.3,128,-43.07302,-0.24594,0.21,-11.91812,-21.00349,22494.6,10.5,145,15612,-40.2,131,-5125.7,64.4,94,-15362.2,-77.7,157
2020.27322,-18.20813,0.1699,0.43,400,16363,-58.5,128,-43.32863,-0.24491,0.21,-12.06777,-20.89056,22494.2,10.2,145,15543.6,-40.4,131,-5112.9,64.4,94,-15435.1,-77,157
2020.27322,-18.24043,0.17008,0.43,400,16294.1,-58.8,128,-43.58259,-0.24388,0.21,-12.21736,-20.77749,22493.9,10,145,15475.4,-40.7,131,-5100.1,64.3,94,-15507.3,-76.2,157
2020.27322,-18.27278,0.17026,0.43,400,16225.4,-59,128,-43.8349,-0.24285,0.21,-12.36689,-20.66428,22493.5,9.7,145,15407.3,-40.9,131,-5087.3,64.3,94,-15578.6,-75.5,157
2020.27322,-18.31599,0.17051,0.43,400,16134,-59.3,128,-44.16876,-0.24149,0.21,-12.56618,-20.51311,22493,9.4,145,15316.7,-41.2,131,-5070.2,64.2,94,-15672.6,-74.5,157
2020.27322,-18.34845,0.1707,0.44,400,16065.7,-59.6,128,-44.41725,-0.24047,0.21,-12.71557,-20.39956,22492.7,9.1,145,15248.9,-41.5,131,-5057.4,64.2,94,-15742.1,-73.8,157
2020.27322,-18.38094,0.17089,0.44,400,15997.4,-59.8,128,-44.6641,-0.23945,0.21,-12.8649,-20.28586,22492.3,8.9,145,15181.2,-41.7,131,-5044.5,64.1,94,-15810.9,-73.1,157
2020.27322,-18.41347,0.17108,0.44,400,15929.3,-60,128,-44.90933,-0.23843,0.21,-13.01417,-20.17202,22491.9,8.6,145,15113.8,-41.9,131,-5031.6,64.1,94,-15879,-72.3,157
2020.27322,-18.44601,0.17128,0.44,400,15861.4,-60.2,128,-45.15294,-0.23741,0.21,-13.16338,-20.05802,22491.5,8.3,145,15046.5,-42.1,131,-5018.7,64,94,-15946.3,-71.6,157
2020.27322,-18.47857,0.17148,0.44,400,15793.6,-60.5,128,-45.39493,-0.2364,0.21,-13.31252,-19.94387,22491.1,8,145,14979.3,-42.4,131,-5005.8,64,94,-16012.8,-70.9,157
2020.27322,-18.51113,0.17168,0.44,400,15726,-60.7,128,-45.63531,-0.23539,0.21,-13.4616,-19.82957,22490.6,7.7,145,14912.3,-42.6,131,-4992.8,63.9,94,-16078.6,-70.1,157
2020.27322,-18.54369,0.17189,0.44,400,15658.5,-60.9,128,-45.87408,-0.23438,0.21,-13.61061,-19.71511,22490.2,7.4,145,14845.5,-42.8,131,-4979.8,63.9,94,-16143.7,-69.4,157
2020.27322,-18.58709,0.17218,0.45,400,15568.8,-61.2,128,-46.18994,-0.23303,0.21,-13.8092,-19.56224,22489.5,7,145,14756.7,-43.1,131,-4962.5,63.8,94,-16229.3,-68.4,157
2020.27322,-18.61962,0.17239,0.45,400,15501.7,-61.4,128,-46.42498,-0.23203,0.21,-13.95805,-19.4474,22489,6.7,145,14690.4,-43.3,131,-4949.5,63.8,94,-16292.6,-67.6,157
2020.27322,-18.65213,0.17261,0.45,400,15434.8,-61.6,128,-46.65843,-0.23102,0.21,-14.10684,-19.3324,22488.4,6.4,145,14624.2,-43.5,131,-4936.4,63.8,94,-16355.3,-66.9,157
2020.27322,-18.6846,0.17284,0.45,400,15368.1,-61.8,128,-46.89029,-0.23001,0.21,-14.25557,-19.21724,22487.8,6,145,14558.2,-43.7,131,-4923.3,63.7,94,-16417.1,-66.1,157
2020.27322,-18.71703,0.17307,0.45,400,15301.6,-62,128,-47.12057,-0.22901,0.21,-14.40422,-19.1019,22487.2,5.7,145,14492.3,-43.9,131,-4910.2,63.7,94,-16478.3,-65.3,157
